	team_name	player_name	title	description	content
13	washington_redskins	 Montae Nicholson	Autopsy pending for woman brought to ER by Redskins player	ASHBURN, Va. (AP) — Authorities say an autopsy is pending for a woman who died after being brought to a Virginia hospital by Washington Redskins safety Montae Nicholson.	"ASHBURN, Va. (AP) Authorities say an autopsy is pending for a woman who died after being brought to a Virginia hospital by Washington Redskins safety Montae Nicholson.
Loudoun County sheriffs spokesman Kraig Troxell tells WTOP-FM that 21-year-old Julie E. Cr… [+750 chars]"
14	washington_redskins	 Montae Nicholson	NFL's Montae Nicholson Protested By Victim's Family, 'You Didn't Call 911'	Julia Crabbe's family wants to know why Montae Nicholson did NOT call 911 when she was dying of a drug overdose -- and they went to FedEx Field on Sunday to get answers. TMZ Sports broke the story... cops say Nicholson dropped Crabbe off at a… Permalink	"Julia Crabbe's family wants to know why Montae Nicholson did NOT call 911 when she was dying of a drug overdose -- and they went to FedEx Field on Sunday to get answers.
TMZ Sports broke the story ... cops say Nicholson dropped Crabbe off at a Virginia hospi… [+1168 chars]"
15	washington_redskins	 Montae Nicholson	Dwayne Haskins misses final play of Redskins win while taking a selfie with fans	The rookie's momentary lapse in attention irritated Coach Bill Callahan and drew criticism from former Washington quarterback Joe Theismann.	"We were looking for him, Callahan said. I think he thought the game was over. 
Haskins wasnt on the field for the final play of his first career victory because he was in front of the stands, snapping a selfie with a few fans. He apparently didnt realize cor… [+2019 chars]"
16	washington_redskins	 Montae Nicholson	Ryan Kerrigan’s 139-game streak coming to an end	Redskins linebacker Ryan Kerrigan will see his streak of 139 consecutive games come to an end against the Carolina Panthers on Sunday. The four-time Pro Bowler has been ruled out with a concussion.	Ive never been in a meeting without him, Ive never been in an NFL practice without him, linebacker Ryan Anderson said. So, its a lot different. It feels so weird. Ive kind of been sad about that all week. Just like not having him around, hes a good dude. Hes … [+2674 chars]
17	washington_redskins	 Montae Nicholson	Josh Norman’s benching gives Fabian Moreau a chance to prove he belongs outside	The cornerback grades far higher on the right or left side than in the slot.	"Hell be backing up, Callahan said.
But Normans demotion might be the perfect opportunity for Fabian Moreau, who replaced Norman last weekend and may well be the Redskins starting cornerback opposite of Quinton Dunbar for the rest of this season. Now in his t… [+3283 chars]"
18	washington_redskins	 Montae Nicholson	Five keys for the Redskins against the Panthers	It all starts with protecting rookie quarterback Dwayne Haskins.	Though the Panthers have been reeling since late October, their strong running game and excellent pass defense make them a bad matchup for Washington, which is trying to get rookie quarterback Dwayne Haskins some positive momentum and earn consecutive wins fo… [+4058 chars]
19	washington_redskins	 Montae Nicholson	Autopsy pending for woman brought to ER by Redskins player	"ASHBURN, Va. (AP) - Authorities say an autopsy is pending for a woman who died after being brought to a Virginia hospital by Washington Redskins safety Montae Nicholson. 
 Loudoun County sheriff's spokesman Kraig Troxell tells WTOP-FM that 21-year-old Julie E…"	"ASHBURN, Va. (AP) — Authorities say an autopsy is pending for a woman who died after being brought to a Virginia hospital by Washington Redskins safety Montae Nicholson.
Loudoun County sheriff’s spokesman Kraig Troxell tells WTOP-FM that 21-year-old Julie E.… [+622 chars]"
20	washington_redskins	 Montae Nicholson	'Number 35 chose not to call 911' | Family of 21-year-old driven to hospital by Redskins player demands answers	Julia Crabbe was pronounced dead from an apparent overdose after Redskins safety Montae Nicholson drove her to the hospital. Her family showed up to Sunday's game.	"PRINCE GEORGE'S COUNTY, Md. Its been ten days since 21-year-old Julia Crabbe died from an apparent drug overdose.
On Sunday, the Crabbe family took their push to find answers to FedEx Field, wearing shirts that said ""#95nevercalled911"" and ""#JusticeforJulia.… [+2301 chars]"
21	washington_redskins	 Josh Norman	Source: Redskins' Norman to be healthy scratch	Josh Norman is expected to be a healthy scratch this week when the Redskins host the Lions, a source confirmed to ESPN.	"Washington Redskins cornerback Josh Norman will be a healthy scratch for Sunday's game against the Detroit Lions, a source confirmed to ESPN.
Norman has one year left on his contract after this season. Washington would save $12.5 million against the salary c… [+528 chars]"
22	washington_redskins	 Josh Norman	Source: Norman active as Redskins change mind	Josh Norman is active for Sunday's game against the Lions as a source told ESPN's Adam Schefter the Redskins changed their mind on making the veteran cornerback a healthy scratch.	"The Washington Redskins changed their mind and decided to activate cornerback Josh Norman for Sunday's game against the Lions after initially planning to make him a healthy scratch, a source told ESPN's Adam Schefter.
Cornerback Aaron Colvin instead is inact… [+1281 chars]"
23	washington_redskins	 Josh Norman	Report: Josh Norman a healthy scratch	Officially, Washington cornerback Josh Norman is listed as questionable today with a hamstring injury. But he's reportedly going to be sidelined today not because of the injury, but simply because he isn't playing well. Norman will be inactive today against t…	"Officially, Washington cornerback Josh Norman is listed as questionable today with a hamstring injury. But hes reportedly going to be sidelined today not because of the injury, but simply because he isnt playing well.
Norman will be inactive today against th… [+486 chars]"
24	washington_redskins	 Josh Norman	Healthy Josh Norman won’t start at Carolina but will play	Cornerback Josh Norman played only two special teams snaps Sunday, seeing no action on defense. Afterward, interim coach Bill Callahan explained Norman was “fighting through some injuries.” Norman is healthy this week, Callahan said Wednesday, but the team’s …	"Cornerback Josh Norman played only two special teams snaps Sunday, seeing no action on defense. Afterward, interim coach Bill Callahan explained Norman was “fighting through some injuries.”
Norman is healthy this week, Callahan said Wednesday, but the team’s… [+748 chars]"
25	washington_redskins	 Josh Norman	Josh Norman active despite reports he’d be scratched	Sunday morning opened with a report that Washington would make cornerback Josh Norman a healthy scratch against the Lions, but it appears someone changed their minds after the reports from Erin Hawksworth of 106.7 The Fan, Adam Schefter of ESPN and others hit…	Sunday morning opened with a report that Washington would make cornerback Josh Norman a healthy scratch against the Lions, but it appears someone changed their minds after the reports from Erin Hawksworth of 106.7 The Fan, Adam Schefter of ESPN and others hit… [+823 chars]
26	washington_redskins	 Josh Norman	Washington's Josh Norman is a healthy scratch for Week 12	"The ""damn good culture"" in DC just led to the benching of its highest-paid player."	"Cornerback Josh Norman, the highest-paid player on Washingtons football team, will sit for Week 12s matchup against Detroit on Sunday as a healthy scratch.
It hasnt even been two months since team president Bruce Allen defended his club as having a damn good… [+2145 chars]"
27	washington_redskins	 Josh Norman	Bill Callahan: Josh Norman is playing hurt, so we kept him on special teams	This morning, multiple reports said Washington cornerback Josh Norman would be inactive. Then he was active, although another report said he wouldn’t actually play. Then he did play, but only on special teams. So what’s going on with Norman? Washington head c…	"This morning, multiple reports said Washington cornerback Josh Norman would be inactive. Then he was active, although another report said he wouldn’t actually play. Then he did play, but only on special teams.
So what’s going on with Norman?
Washington head… [+804 chars]"
28	washington_redskins	 Josh Norman	Josh Norman reportedly a healthy scratch for Redskins, signaling team could be ready to move on	The Redskins won't play Norman against the Lions, questioning his future with the team	Josh Norman was listed as questionable for the Washington Redskins with a hamstring injury, but Washington has decided not to play the former Pro Bowl cornerback at all. Norman will be a healthy scratch for the Redskins Sunday, per multiple reports, which put… [+1505 chars]
29	washington_redskins	 Josh Norman	Josh Norman active for Redskins, hours after reportedly being a healthy scratch	The Redskins now will play Norman against the Lions, hours after reports surfaced he would be a healthy scratch	The Washington Redskins had  change of heart with Josh Norman, who now will be active for Sunday's game against the Detroit Lions, per ESPN's Adam Schefter. This comes hours after multiple reports had Norman as a healthy scratch, which put into question his f… [+1667 chars]
30	washington_redskins	 Josh Norman	Highly paid cornerback Josh Norman a healthy scratch for Redskins, per report	Josh Norman, one of the highest paid cornerbacks in the league, is healthy but inactive for the Washington Redskins' game against the Detroit Lions.	"Does Colin Kaepernick have a second chance at the NFL? In this week's episode of Weekly Pulse, our expert Lorenzo Reyes dives in and gives you the latest breaking news in sports.
 USA TODAY
One of the NFL's highest-paid cornerbacks will be a healthy scratch… [+1616 chars]"
31	washington_redskins	 Josh Norman	VKTRY Performance Insoles Embrace Carbon Fiber For Energy Return	Following nearly a decade of research and development, all sparked by an effort to provide the USA Olympic bobsled team more explosiveness on their starts, Arciuolo patented a carbon fiber footwear insole customizable to provide performance benefits for athle…	"Vladimir Guerrero Jr., the newest VKTRY endorser, showing off the carbon fiber insole. 
VKTRY
If just a touch of carbon fiber can provide benefits for athletes, then VKTRY founder Matt Arciuolo figured engineering a full-length carbon fiber insole had a ran… [+9254 chars]"
32	washington_redskins	 Josh Norman	Redskins edge Lions 16-13 for just second victory of season	Detroit loses its fourth in a row	LANDOVER, Md. (AP) — Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing stre… [+2886 chars]
33	washington_redskins	 Josh Norman	Redskins CB Norman to remain backup Sunday	Washington Redskins cornerback Josh Norman will suit up again, but only play as a backup, on Sunday at the Carolina Panthers, head coach Bill Callahan said Wednesday.	"Washington Redskins cornerback Josh Norman will suit up again, but only play as a backup, on Sunday at the Carolina Panthers, head coach Bill Callahan said Wednesday. 
“He’ll be playing,” Callahan said. “But he’s not a starter this week. He’ll be backing up.… [+1162 chars]"
34	washington_redskins	 Josh Norman	Redskins-Panthers Preview Capsule	WASHINGTON (2-9) at CAROLINA (5-6) Sunday, 1 p.m. ET, CBS OPENING LINE — Panthers by 9 RECORD VS. SPREAD — Redskins 4-7; Panthers 6-5 Most Read StoriesBoeing 777X's fuselage split dramatically during September stress testWhat's happening to Paul Allen's billi…	"WASHINGTON (2-9) at CAROLINA (5-6)
Sunday, 1 p.m. ET, CBS
OPENING LINE Panthers by 9
RECORD VS. SPREAD Redskins 4-7; Panthers 6-5
SERIES RECORD Redskins lead 8-6
LAST MEETING Redskins beat Panthers 20-17, Dec. 24, 2015
LAST WEEK Redskins beat Lions 19-1… [+1916 chars]"
35	washington_redskins	 Josh Norman	Josh Norman active despite reports he’d be scratched	Sunday morning opened with a report that Washington would make cornerback Josh Norman a healthy scratch against the Lions, but it appears someone changed their minds after the reports from Erin Hawksworth of 106.7 The Fan, Adam Schefter of ESPN and others hit…	Sunday morning opened with a report that Washington would make cornerback Josh Norman a healthy scratch against the Lions, but it appears someone changed their minds after the reports from Erin Hawksworth of 106.7 The Fan, Adam Schefter of ESPN and others hit… [+827 chars]
36	washington_redskins	 Josh Norman	Redskins come back to beat Lions for 2nd win of season	Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing streak.  Rookie quarterba…	LANDOVER, Md. (AP) -- Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing str… [+3063 chars]
37	washington_redskins	 Josh Norman	Rivera: Panthers may work out kickers after Slye’s struggles	Joey Slye has been put on notice in Carolina as the Panthers may workout free agent kickers this week.	"CHARLOTTE, N.C. (AP) — Joey Slye has been put on notice in Carolina.
Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remaini… [+3980 chars]"
38	washington_redskins	 Josh Norman	Redskins enjoy 2nd win, need better with Panthers up next	Redskins relieved by second win of season, have long way to go with visit to Panthers up next	"ASHBURN, Va. (AP) — Finally, there was some joy in Landover because the Washington Redskins won a home game.
They stumbled to a 19-16 comeback victory against the Detroit Lions, ending a nine-game home losing streak and sending the (maybe) 30,000 Redskins fa… [+4490 chars]"
39	washington_redskins	 Josh Norman	Redskins come back to beat Lions for 2nd win of season	LANDOVER, Md. (AP) — Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing stre…	LANDOVER, Md. (AP) Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing streak… [+3021 chars]
40	washington_redskins	 Josh Norman	Week 13 NFL picks: Packers rebound vs. Giants, Chargers ruin Drew Lock's debut and more best bets	Jason La Canfora is targeting the worst teams in the league in his best bets for Week 13	"It's time to get right for the holidays as I'm still a game below .500 after a 1-1 week. It's time to go big or go home. It's now or never. All the clichés apply.
By and large I am fading the worst teams in the NFL this week. A few are being overvalued based… [+2377 chars]"
41	washington_redskins	 Josh Norman	Rivera: Panthers may work out kickers after Slye’s struggles	Joey Slye has been put on notice in Carolina.  Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remaining in a 34-31 loss to t…	"CHARLOTTE, N.C. (AP) -- Joey Slye has been put on notice in Carolina.
Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remain… [+4062 chars]"
42	washington_redskins	 Josh Norman	Redskins come back to beat Lions; Haskins misses final snap	Dwayne Haskins picked up his first NFL victory but inexplicably didn’t take the final snap in victory formation.  Haskins was celebrating the Washington Redskins’ 19-16 comeback win over the Detroit Lions by taking a selfie with a fan who was in the first row…	"LANDOVER, Md. (AP) -- Dwayne Haskins picked up his first NFL victory but inexplicably didnt take the final snap in victory formation.
Haskins was celebrating the Washington Redskins 19-16 comeback win over the Detroit Lions by taking a selfie with a fan who … [+4843 chars]"
43	washington_redskins	 Josh Norman	Redskins enjoy 2nd win, need better with Panthers up next	Finally, there was some joy in Landover because the Washington Redskins won a home game.  ''I felt like that was a team win: Special teams with Steven Sims and the way they blocked for him to get that (kick return) touchdown - that gave us great momentum; def…	"ASHBURN, Va. (AP) -- Finally, there was some joy in Landover because the Washington Redskins won a home game.
They stumbled to a 19-16 comeback victory against the Detroit Lions, ending a nine-game home losing streak and sending the (maybe) 30,000 Redskins f… [+4677 chars]"
44	washington_redskins	 Josh Norman	Rivera: Panthers may work out kickers after Slye’s struggles	CHARLOTTE, N.C. (AP) — Joey Slye has been put on notice in Carolina. Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remainin…	"CHARLOTTE, N.C. (AP) Joey Slye has been put on notice in Carolina.
Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remaining… [+4015 chars]"
45	washington_redskins	 Josh Norman	Fantasy Football Week 12 Injury Report: George Kittle, Brandin Cooks, Tom Brady ready to go?	There are plenty of injuries to deal with in Week 12, but some of the biggest names should be good to go. Catch up on the latest heading into Sunday's games.	We head into the final Sunday of November with another robust injury report that once again includes plenty of big names, but that's devoid of as much uncertainty as in previous weeks. We have definitive word on the status of several prominent Fantasy pieces,… [+4481 chars]
46	washington_redskins	 Josh Norman	Redskins bench Josh Norman, who faces an uncertain future with Washington	Interim coach Bill Callahan planned to leave Norman inactive, only to reverse course later Sunday morning. Norman still only played on special teams against the Lions.	This was what Norman, the second-highest-paid cornerback in the NFL, a former all-pro, was relegated to Sunday at FedEx Field. The Redskins benched Norman in favor of Fabian Moreau in their 19-16 win over the Lions after a strange morning in which the team pl… [+4923 chars]
47	washington_redskins	 Josh Norman	Browns rout Dolphins 41-24 in first game since Garrett mess	The distractions didn’t bother the Browns. The Dolphins didn’t get in their way either.	We played good complementary football all day, Browns coach Freddie Kitchens said. At the end of the day, there was nothing else going on. We have to focus on what we have to do on an everyday basis. Our guys did a good job of staying focused during the cours… [+3781 chars]
48	washington_redskins	 Josh Norman	Clowney inactive for Seattle against Eagles	Seattle Seahawks defensive end Jadeveon Clowney is inactive for Sunday's game at Philadelphia with a hip injury.	"Seattle Seahawks defensive end Jadeveon Clowney is inactive for Sunday's game at Philadelphia with a hip injury.
Clowney did not practice all week. He's been the top performer for a defensive line group that had largely been underperforming until a win over … [+6254 chars]"
49	washington_redskins	 Josh Norman	49ers' George Kittle returned to game vs. Cardinals with broken bone in ankle, per report	San Francisco 49ers tight end George Kittle returned to the Oct. 31 game vs. the Arizona Cardinals with a broken bone in his ankle, ESPN reported.	"SportsPulse: Lamar Jackson has looked unstoppable this season and there's no reason you can't make money off of that. Here are Lorenzo's locks for Week 12.
 USA TODAY
A high threshold for pain is a prerequisite to stay on the field in the NFL.
George Kittl… [+1875 chars]"
50	washington_redskins	 Josh Norman	NFL picks, predictions against spread for Week 13: Ravens clear 49ers; Patriots beat Texans; Chiefs handle Raiders - Sporting News	NFL picks, predictions against spread for Week 13: Ravens clear 49ers; Patriots beat Texans; Chiefs handle Raiders Sporting News Lamar Leads Ravens Downfield for TD NFL Lamar Jackson throws 5 TD passes, Ravens rout Rams 45-6 USA TODAY Mark Ingram is all about…	"When it comes to making our picks against the spread for Week 13 of the 2019 NFL season, we want to be lucky and good. With no more bye weeks, we will be making predictions for 16 games in each of the final five weeks before the playoffs.
That leaves us the … [+12138 chars]"
51	washington_redskins	 Josh Norman	Report: Josh Norman a healthy scratch	Officially, Washington cornerback Josh Norman is listed as questionable today with a hamstring injury. But he’s reportedly going to be sidelined today not because of the injury, but simply because he isn’t playing well. Norman will be inactive today against t…	"Officially, Washington cornerback Josh Norman is listed as questionable today with a hamstring injury. But he’s reportedly going to be sidelined today not because of the injury, but simply because he isn’t playing well.
Norman will be inactive today against … [+494 chars]"
52	washington_redskins	 Josh Norman	Report: Redskins' Josh Norman a Healthy Scratch vs. Lions After Week 11 Benching	Washington Redskins  cornerback  Josh Norman  will reportedly be held out of Sunday's game against the  Detroit Lions  as a healthy scratch, according to  Erin Hawksworth of 106...	"Matt Rourke/Associated Press
Washington Redskins cornerback Josh Norman will reportedly be held out of Sunday's game against the Detroit Lions as a healthy scratch, according to Erin Hawksworth of 106.7 The Fan:  
Erin Hawksworth@ErinHawksworthAlso spoke to… [+1372 chars]"
53	washington_redskins	 Josh Norman	Hail or Fail: Special teams spark Redskins, while every other NFC East team loses	Washington’s second win was a blow to its draft position.	"Fail: Dwayne Haskinss accuracy
Haskins deserves credit for making a couple of big plays on the drive that set up Hopkinss go-ahead field goal, including an 11-yard scramble and a 17-yard completion to Terry McLaurin. For much of the rest of the game he looke… [+4598 chars]"
54	washington_redskins	 Josh Norman	Inactives watch: Who's in and who's out?	AJ Mass provides updated inactives and analysis based on the latest reports and official announcements leading up to kickoff.	To help you set your lineups and avoid starting a player who won't take the field, we will post fantasy-relevant updates and analysis here as NFL teams release their inactives lists, typically about 90 minutes before kickoff. Any rankings cited in this column… [+4654 chars]
55	washington_redskins	 Josh Norman	Redskins come back to beat Lions for 2nd win of season	Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing streak.	"LANDOVER, Md. Quinton Dunbar intercepted Jeff Driskel in the final minute, Dustin Hopkins hit the go-ahead field goal from 39 yards out with 16 seconds left and the Washington Redskins beat the Detroit Lions 19-16 Sunday to snap a four-game losing streak.
Ro… [+2887 chars]"
56	washington_redskins	 Josh Norman	Bill Callahan took a ‘different tone’ with Redskins ahead of win over Lions	Washington's interim coach said he won't discipline Dwayne Haskins for missing the game's final play, but was disappointed in his lack of concentration.	"Defensive lineman Jonathan Allen believes it made a difference.
I loved it, said Allen, who played his college football at Alabama. I come from Coach [Nick] Saban, so Im used to that. That didnt bother me one bit at all. I guess it worked. Some guys who migh… [+3819 chars]"
57	washington_redskins	 Josh Norman	Redskins’ Dwayne Haskins tries to move past selfie talk: ‘It was an honest mistake’	The rookie said he won't take a selfie before a game is finished again.	Haskins had said after leading the Redskins to a late 19-16 victory over the Detroit Lions he believed the game had ended when Washington cornerback Fabian Moreau intercepted a pass to seal the win. He did not notice that two seconds remained and he would hav… [+1987 chars]
58	washington_redskins	 Josh Norman	Inside the red zone, Seahawks QB Russell Wilson mostly red-hot	Russell Wilson, who last week became the first quarterback to open his career with eight consecutive winning seasons, has thrown 157 touchdowns and only nine interceptions in the red zone in 136 games.	"The guy who threw the most infamous red-zone interception in Super Bowl history has, ironically, one of the best touchdown-to-interception ratios inside the 20-yard line in NFL history.
Seattle’s Russell Wilson, who last week became the first quarterback in … [+4234 chars]"
59	washington_redskins	 Josh Norman	Week 12: NFC Targets & Touches	Jesse Pantuosco dissects the latest NFC volume trends in Week 12 Targets and Touches. (AP)	Fantasy football is, at its core, an exercise in risk analysis. Points are our currency and every article we digest, every podcast we engorge ourselves in, every box score we study is aimed at shining a light on safe, bankable volume we can rely on. Thats the… [+37894 chars]
60	washington_redskins	 Josh Norman	Redskins are developing a very young receiving corps alongside their rookie quarterback	Rookies Terry McLaurin, Kelvin Harmon and Steven Sims Jr., along with second-year pro Trey Quinn, are playing significant roles in the season's final weeks.	That group of wide receivers, along with Haskins, represents the future of the Redskins passing game. Since the trio of McLaurin, Harmon and Quinn started during a Week 9 loss at the Buffalo Bills, the young wideouts have continued to take on a bigger role fo… [+4263 chars]
61	washington_redskins	 Josh Norman	Redskins’ 19-16 win over Lions features a comeback, a selfie and maybe even some hope	Rookie quarterback Dwayne Haskins impressed teammates with his late-game poise, but frustrated his coach with an end-of-game lapse.	"Only the coaches couldnt find him.
We were looking for him, Interim Coach Bill Callahan later said.
The offensive line stood on the 25-yard line, along with the starting receivers and running backs and the Lions defense. The referee held the ball, but Haski… [+4335 chars]"
62	washington_redskins	 Josh Norman	Redskins enjoy 2nd win, need better with Panthers up next	ASHBURN, Va. (AP) — Finally, there was some joy in Landover because the Washington Redskins won a home game. They stumbled to a 19-16 comeback victory against the Detroit Lions, ending a nine-game home losing streak and sending the (maybe) 30,000 Redskins fan…	"ASHBURN, Va. (AP) Finally, there was some joy in Landover because the Washington Redskins won a home game.
They stumbled to a 19-16 comeback victory against the Detroit Lions, ending a nine-game home losing streak and sending the (maybe) 30,000 Redskins fans… [+4595 chars]"
63	washington_redskins	 Josh Norman	Rivera: Panthers may work out kickers after Slye’s struggles	CHARLOTTE, N.C. (AP) — Joey Slye has been put on notice in Carolina. Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remainin…	"CHARLOTTE, N.C. (AP) Joey Slye has been put on notice in Carolina.
Panthers coach Ron Rivera said the team is considering bringing in other kickers this week for tryouts after Slye missed two extra points and a go-ahead 28-yard field goal with 1:56 remaining… [+4015 chars]"
