	team_name	player_name	title	description	content
673	new_england_patriots	 Jakobi Meyers	Patriots hold on to defeat Dallas Cowboys 13-9 in rainy struggle	FOXBORO — Waves of rain slanted inside Gillette Stadium, washing away any explosion from the Patriots’ first home game in a month. Temperatures plummeted into the 30s, taking with them any hopes of an offensive show. This would be no draw with the Cowboys. No…	"FOXBORO — Waves of rain slanted inside Gillette Stadium, washing away any explosion from the Patriots’ first home game in a month. 
Temperatures plummeted into the 30s, taking with them any hopes of an offensive show. 
This would be no draw with the Cowboys… [+2768 chars]"
674	new_england_patriots	 Jakobi Meyers	Patriots defense shines against NFL’s top-ranked offense	FOXBOROUGH, Mass. (AP) — Entering its matchup with Dallas, one of the most common critiques of the Patriots’ top-ranked defense this season was that it hadn’t performed well against a top-tier offense. New England stomped on that criticism during its 13-9 win…	"FOXBOROUGH, Mass. (AP) Entering its matchup with Dallas, one of the most common critiques of the Patriots’ top-ranked defense this season was that it hadn’t performed well against a top-tier offense.
New England stomped on that criticism during its 13-9 win … [+4504 chars]"
675	new_england_patriots	 Jakobi Meyers	Patriots vs. Cowboys Instant Overreactions: Overrated Cowboys not a true contender	Let's take a look at five instant overreactions from Patriots vs. Cowboys and assess their merit.	"FOXBORO -- Sunday's Week 12 game between the New England Patriots and Dallas Cowboys at Gillette Stadium will not be shown in any instructional videos on how to execute offensive football.
Both teams found it very difficult to move the ball, score points and… [+5758 chars]"
676	new_england_patriots	 Jakobi Meyers	Priority adds for Week 13 and the fantasy postseason	We are entering the money weeks in fantasy, so it's time to spend those FAAB dollars. Let's hit the wire as we prepare for must-win matchups.	"Each week, we highlight six recommended fantasy pickups plus a team defense available in over 50 percent of Yahoo leagues. If you have roster needs, we've got fixes. 
Running backs
Early in the fourth quarter at Philadelphia on Sunday, Rashaad Penny took a … [+7164 chars]"
677	new_england_patriots	 Jakobi Meyers	Despite what the numbers say, Tom Brady’s performance was encouraging	Due to attrition and circumstance, Brady had no choice but to turn to his rookie receivers on Sunday, and for the most part, they proved worthy.	"(The worst, if youre curious: 36.84 percent in an October 2004 game with the Dolphins in which he went 7 for 19 for 76 yards and the Patriots won, 24-10.)
Bradys quarterback rating Sunday was 70.8. Hugh Millens quarterback rating in 20 games as Patriots quar… [+5403 chars]"
678	new_england_patriots	 Jakobi Meyers	N’Keal Harry grabs his first TD, says he’s not done yet	It was the rookie’s only catch of the game, but it proved to be  the difference in the Patriots’ win.	"FOXBOROUGH NKeal Harry says theres more to come.
Im definitely not satisfied, and anybody that knows me knows Im about to turn it up a notch, the Patriots rookie receiver said after New Englands 13-9 win over Dallas Sunday. Im about to really hit the grindst… [+3761 chars]"
679	new_england_patriots	 Jakobi Meyers	Patriots have overcome illness that hit locker room	The team appears to have overcome the illness that hit the locker room, but nine were listed on the injury report as ill.	"If Im being honest with you, I think it got a little overhyped, McCourty said after Fridays practice. We have guys back in here. Its back to work. Guys are out there at practice, so I think almost everyone that was sick was back out there.
Donta Hightower, I… [+4478 chars]"
680	new_england_patriots	 Jakobi Meyers	NFL Week 13 Injury Dashboard	Daily practice participation, analysis as well as estimated and official game statuses for every injured player ahead of Week 13. (AP)	"The NFL's decision to get rid of the ""Probable"" injury designation has resulted in an overwhelming majority of players being labeled ""Questionable"" ahead of Sunday. Luckily, we can mostly sift through the noise and determine which questionable players have a … [+6836 chars]"
681	new_england_patriots	 Jakobi Meyers	Fantasy Football Beat: Tom Brady the better option than Deshaun Watson this week?	Is Tom Brady a better option than Deshaun Watson this week? Which Patriots and Texans can you trust? Phil Perry has his answers in this week's fantasy football beat as the fantasy playoffs draw nearer.	"Fantasy football players seem to get smarter every year. The leagues get deeper. The competition gets better. That's partially because of the sheer amount of information available to fantasy geeks willing to put the time in.
But it's not always easy to find … [+6503 chars]"
682	new_england_patriots	 Jakobi Meyers	Bills at Cowboys odds, expert picks against spread: Predictions, TV info, streaming for NFL Thanksgiving	Find out who we're taking as the Buffalo Bills head to Dallas for a big test against the Cowboys	One of the NFL's best offenses hit a stumbling block last week, as the Dallas Cowboys were only able to muster three field goals in Foxborough in a loss to the Patriots. Thanksgiving brings around another AFC East foe as the 8-3 Buffalo Bills come to town hop… [+4552 chars]
683	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 13 Waiver Wire: Add playoff difference makers like Jonathan Williams, Sam Darnold	With the playoffs looming, it's time to identify who can boost your lineup on the road to a championship. Jamey Eisenberg gives you the top waiver targets for Week 13.	This is it. The final waiver wire of the regular season since the Fantasy playoffs start in Week 14 in most leagues. For some of you, this could be the final push for the postseason. For others, you could be making moves for when the playoffs start since your… [+6995 chars]
684	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 13 Wide Receiver Preview: Projections, Matchups that matter, DFS plays and more	Heath Cummings gives you everything you need to know about wide receivers in Week 13, including how he's handling the difficult matchup for DeAndre Hopkins.	"Welcome  to Week 13. You're sitting at 7-5 with a real shot at the playoffs. So is your Week 13 opponent. That's OK, you've got DeAndre Hopkins. 
Right? 
In what is the most stressful week of the season, we have a legitimate decision to make with one of the… [+6708 chars]"
685	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 13 Rankings: How to handle bench spots, waivers, Thanksgiving games, and more	Our trio of Fantasy experts answer the biggest questions heading into a pivotal Week 13.	The Fantasy football season is a sprint, and the last quarter of the season is when things really reach a breakneck pace. The first month or so, you're feeling your team out, trying to tell what is just a slow start vs. the start of a disappointing campaign. … [+6240 chars]
686	new_england_patriots	 Jakobi Meyers	13 observations from the Patriots soggy victory over the Cowboys	The weather might have been lousy, but the defense was excellent again, and make no mistake: This is a win to savor.	Dak Prescott and the Cowboys came to Foxborough with an offense that rated as the most potent in the NFL. When they left, they had not scored a touchdown, Stephon Gilmore had caught more Prescott passes than Cowboys star receiver Amari Cooper, Jamie Collins (… [+6111 chars]
687	new_england_patriots	 Jakobi Meyers	Breaking down Tom Brady’s ‘bad’ season	This is not how the iconic quarterback envisioned his 20th season would turn out. He’s on a short contract, short of weapons, and short on patience for an offense that’s just trying to stay out of the way instead of marching into the end zone.	When youre used to the football universe bending to your will and your six Super Bowl rings it can be challenging to accept the alternative. Brady is 10 games into the season with an offense that isnt showing improvement. Rather, it seems to be regressing, fa… [+5797 chars]
688	new_england_patriots	 Jakobi Meyers	It’s a different emotion from Tom Brady this week: he’s perplexed	Brady, happy the Patriots won, could not understand why the officials stopped the clock with his final pass still in the air.	FOXBOROUGH Tom Brady was standing inside the thick white stripe that borders the field late in Sunday afternoons game against the Cowboys, near the home teams 27-yard line, playing catch with backup Jarrett Stidham, who stood about 10 yards downfield. Like th… [+5900 chars]
689	new_england_patriots	 Jakobi Meyers	When it comes to inclement weather, Patriots are raining champs	The Patriots are mentally tougher than any team in the NFL, a tremendous quality for games in December and January.	The Patriots didnt make many big plays, but they didnt make many plays to lose the game, either. Tom Brady didnt turn over the ball, Sony Michel (85 yards on 20 carries) ran the ball relatively well, and the defense only had one big breakdown all game, allowi… [+6120 chars]
690	new_england_patriots	 Jakobi Meyers	Injury Report: Week 12	John Daigle checks in on Alshon Jeffery's ankle, Tyler Lockett's shin, and all of the injury situations to monitor heading into Week 12. (Getty Images)	Week 12 of the fantasy football season is finally here, and the Rotoworld crew has everything you need to leave the weekend with a win. Patrick Daugherty answers your lineup questions with his Week 12 Rankings, Nick Mensio tells you who to start and who to fa… [+10294 chars]
691	new_england_patriots	 Jakobi Meyers	Tom Brady may be accepting he is no longer the Patriots' key figure	As the quarterback enters the winter of his career, there are signs that New England can thrive, even when he is no longer as dominant as he once wasTom Brady and Bill Belichick are the greatest quarterback-head coach duo of the modern era.  Photograph: Greg …	After the Patriots eked out a low-scoring win against the Philadelphia Eagles in Week 11, Tom Brady looked like he had just attended a funeral. He sullenly expressed frustration with his offense, a sentiment he continued on his weekly radio show the following… [+8372 chars]
692	new_england_patriots	 Jakobi Meyers	Another win, but quests for answers on offense remain for Patriots	On a rain-soaked, windy day, Patriots QB Tom Brady has his third-lowest completion percentage of his career.	"FOXBOROUGH, Mass. -- One week after quarterback Tom Brady expressed frustration with the New England Patriots' offense, the short-handed attack sputtered through another game -- a 13-9 win against the visiting Dallas Cowboys.
The optimistic outlook? Playing … [+2978 chars]"
693	new_england_patriots	 Jakobi Meyers	How Isaiah Wynn proved he can help unlock Patriots' potential	Perry's Patriots Report Card: Wynn & line earn a B- If Wynn can help provide Brady with a little more time, there's no question the Patriots offense will start to approach that ceiling Brady is so desperate to reach on a more regular basis. Consider these num…	"FOXBORO - Tom Brady's frustration level with the Patriots offense over the course of the season has been understandable. He knows they're capable of doing more than getting into the teens on the scoreboard, as they've done each of the last two weeks.
""I'd li… [+7552 chars]"
694	new_england_patriots	 Jakobi Meyers	Dak Prescott's weather-related struggles, Tom Brady's new weapons and more takeaways from Cowboys vs. Patriots	SN takes a deeper look into the Week 12 marquee matchup.	The Patriots (10-1) won their latest ugly low-scoring game on the back of their top-ranked defense, 13-9 over the Cowboys (6-5) on Sunday. With rain, wind and temperatures in the 30s at Gillette Stadium, the marquee matchup quickly turned into a battle of att… [+5078 chars]
695	new_england_patriots	 Jakobi Meyers	Week 12: AFC Targets & Touches	Jesse Pantuosco dissects the latest AFC volume trends in Week 12 Targets and Touches. (AP)	Fantasy football is, at its core, an exercise in risk analysis. Points are our currency and every article we digest, every podcast we engorge ourselves in, every box score we study is aimed at shining a light on safe, bankable volume we can rely on. Thats the… [+37280 chars]
696	new_england_patriots	 Jakobi Meyers	Inactives watch: Who's in and who's out?	AJ Mass provides updated inactives and analysis based on the latest reports and official announcements leading up to kickoff.	To help you set your lineups and avoid starting a player who won't take the field, we will post fantasy-relevant updates and analysis here as NFL teams release their inactives lists, typically about 90 minutes before kickoff. Any rankings cited in this column… [+4654 chars]
697	new_england_patriots	 Jakobi Meyers	Fantasy intel for all 32 teams ahead of Week 13	From Jarvis Landry to Keenan Allen, Mike Clay has the info you need to make fantasy football decisions for Week 13.	The Fantasy 32 analyzes the NFL from a fantasy perspective, with at least one mention of each of the league's 32 teams. Though efficiency will be discussed plenty, the column will lean heavily on usage data, as volume is king (by far) in fantasy football. Use… [+25372 chars]
698	new_england_patriots	 Jakobi Meyers	Patriots Mailbag: Why Isaiah Wynn has the ability to be a game-changer vs. Cowboys	Phil Perry's Patriots Mailbag is in. And this week, the focus is on the impact Isaiah Wynn could have for the Patriots in their upcoming game against the Cowboys.	Theis week's Patriots Mailbag is in, friends. Every week I'll be answering your questions be they Patriots-related, about the league at large or otherwise. This week, the focus for many of you was -- no surprise -- how the offense can improve. We'll start the… [+13856 chars]
699	new_england_patriots	 Jakobi Meyers	10 Regression Candidates and Backfield Changes	A pass-catcher's usage (targets and/or air yards) this week is a decent predictor of next week's fantasy performance. 1. Calvin Ridley was good this week. Ridley just missed a long touchdown and ended with a career-high 14 targets along with 189 air yards.	"10 Regression Candidates
A pass-catchers usage (targets and/or air yards) this week is a decent predictor of next weeks fantasy performance. The following pass-catchers were either used more or used less than what their box score indicates, making them posit… [+6405 chars]"
700	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 12: Updated PPR Lineup Cheat Sheet Rankings	Are you sure you're setting your best Fantasy lineup? Dave Richard went through every matchup and rated every player for Week 12 in PPR leagues.	Make sure you're setting the right lineup in Week 12 with Dave Richard's weekly preview. Dave previews every game, picking out starts, sits, sleepers, and busts for each team, and then provides start and sit ratings for each player with the PPR Lineup Cheat S… [+11323 chars]
701	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 12: Non-PPR Lineup Cheat Sheet Rankings	Are you sure you're setting your best Fantasy lineup? Dave Richard went through every matchup and rated every player for Week 12 in non-PPR leagues.	Make sure you're setting the right lineup in Week 12 with Dave Richard's weekly preview. Dave previews every game, picking out starts, sits, sleepers, and busts for each team, and then provides start and sit ratings for each player with the Non-PPR Lineup Che… [+11289 chars]
702	new_england_patriots	 Jakobi Meyers	Bills at Cowboys: Time, how to watch, live stream, odds, pick, what to know about Thanksgiving Day showdown	The Bills and Cowboys clash in a key game for each team's playoff hopes	The marquee game of the NFL's 2019 Thanksgiving day slate sees the Dallas Cowboys host the Buffalo Bills. Dallas leads the NFC East with a 6-5 record, while Buffalo currently controls the No. 5 seed in the AFC at 8-3. The Cowboys are coming off a dispiriting … [+11152 chars]
703	new_england_patriots	 Jakobi Meyers	Given the opposition, look for Sunday to be the Patriots’ best all-around win of the season	If this is the time for the Texans to defeat their frequent conqueror, well, it’s going to be as much of a challenge as ever.	With the Cowboys, a fundamental reason of that seems to be the limitations of their uninspiring coach, Jason Garrett. Theres little doubt that Bill OBrien is the most successful coach the Texans, founded in 2002, have ever had, but then, thats a list of three… [+10746 chars]
704	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 13: Non-PPR Lineup Cheat Sheet Rankings	Are you sure you're setting your best Fantasy lineup? Dave Richard went through every matchup and rated every player for Week 13 in non-PPR leagues.	Make sure you're setting the right lineup in Week 13 with Dave Richard's weekly preview. Dave previews every game, picking out starts, sits, sleepers, and busts for each matchup, and then provides start and sit ratings for each player with the Non-PPR Lineup … [+10673 chars]
705	new_england_patriots	 Jakobi Meyers	Fantasy Football Week 13: PPR Lineup Cheat Sheet Rankings	Are you sure you're setting your best Fantasy lineup? Dave Richard went through every matchup and rated every player for Week 13 in PPR leagues.	Make sure you're setting the right lineup in Week 13 with Dave Richard's weekly preview. Dave previews every game, picking out starts, sits, sleepers, and busts for each matchup, and then provides start and sit ratings for each player with the PPR Lineup Chea… [+10867 chars]
706	new_england_patriots	 Jakobi Meyers	NFL pre-game injury report for Week 12: George Kittle in, James Conner out	Make sure you check out who is active and who isn’t before the NFL Week 12 early afternoon slate of games while you set your lineups: Noteworthy Inactives Matthew Stafford, QB, Detroit Lions (back) – Stafford will miss his third straight game this week with a…	"Make sure you check out who is active and who isnt before the NFL Week 12 early afternoon slate of games while you set your lineups:
Noteworthy Inactives
Matthew Stafford, QB, Detroit Lions (back) – Stafford will miss his third straight game this week with … [+10345 chars]"
707	new_england_patriots	 Jakobi Meyers	Pats hold Cowboys' No. 1 offense without TD in 13-9 win	Tom Brady threw a touchdown pass and the Patriots' defense held the Cowboys' top-ranked offense without a TD for the first time this season as New England beat Dallas 13-9 on Sunday.	"FOXBOROUGH, Mass. The Patriots held the Cowboys' top-ranked offense without a TD for the first time this season, Tom Brady threw a touchdown pass and New England beat Dallas 13-9 on Sunday.
It was New England's 18th straight regular-season victory at home. T… [+3433 chars]"
708	new_england_patriots	 Jakobi Meyers	Patriots Report Card: Tom Brady, offense make strides as defense dominates again	The Pats' run game showed signs of life, while Stephon Gilmore played the best game of any Patriot this season.	"In a season full of throwback Patriots games, Sunday’s win over the Cowboys felt as close to an early 2000s triumph as any. 
The defense closing out an offensive-minded opponent under poor weather conditions. 
Tom Brady carrying the so-so skill-position tal… [+10386 chars]"
709	new_england_patriots	 Jakobi Meyers	Reports: Phillip Dorsett won’t play on Sunday	The Patriots listed three of their wide receivers as questionable on Friday and they’re set to play without at least one of them. According to multiple reports, Phillip Dorsett will not play against the Cowboys. Dorsett suffered a concussion while catching a …	"The Patriots listed three of their wide receivers as questionable on Friday and they’re set to play without at least one of them.
According to multiple reports, Phillip Dorsett will not play against the Cowboys. Dorsett suffered a concussion while catching a… [+675 chars]"
710	new_england_patriots	 Jakobi Meyers	Pats hold Cowboys’ No. 1 offense without TD in 13-9 win	FOXBOROUGH, Mass. (AP) — Tom Brady threw a touchdown pass and the Patriots’ defense held the Cowboys’ top-ranked offense without a TD for the first time this season as New England beat Dallas 13-9 on Sunday.	"FOXBOROUGH, Mass. (AP) Tom Brady threw a touchdown pass and the Patriots defense held the Cowboys top-ranked offense without a TD for the first time this season as New England beat Dallas 13-9 on Sunday.
It was New Englands 18th straight regular-season victo… [+994 chars]"
711	new_england_patriots	 Jakobi Meyers	Patriots keep Cowboys out of end zone in low-scoring win	The Patriots (10-1) have won 10 games in 17 consecutive seasons dating back to 2003 and surpassed the San Francisco 49ers (16 seasons from 1983-98) for the most consecutive years with at least 10 wins.	"FOXBOROUGH, MASS.—The Patriots held the Cowboys’ top-ranked offence without a touchdown for the first time this season and New England beat Dallas 13-9 on Sunday.
It was New England’s 18th straight regular-season victory at home. The Patriots (10-1) have won… [+2689 chars]"
712	new_england_patriots	 Jakobi Meyers	Pats hold Cowboys’ No. 1 offense without TD in 13-9 win	FOXBOROUGH, Mass. (AP) — The Patriots held the Cowboys’ top-ranked offense without a TD for the first time this season, Tom Brady threw a touchdown pass and New England beat Dallas 13-9 on Sunday. It was New England’s 18th straight regular-season victory at h…	"FOXBOROUGH, Mass. (AP) The Patriots held the Cowboys top-ranked offense without a TD for the first time this season, Tom Brady threw a touchdown pass and New England beat Dallas 13-9 on Sunday.
It was New Englands 18th straight regular-season victory at home… [+3499 chars]"
713	new_england_patriots	 Jakobi Meyers	NFL playoff picture: What matters most to each team after Week 12	Here's what each playoff hopeful needs to worry most about right now.	"The playoffs are five weeks away, and it seems like just a matter of time before the Baltimore Ravens and the San Francisco 49ers meet in the Super Bowl. At least, they seem like logical favorites after Week 12.
But there’s good news: We get to see that Supe… [+9168 chars]"
714	new_england_patriots	 Jakobi Meyers	Waiver Wire: Week 13	As a reminder, the drop list consists of players who are rostered in at least 50 percent of Yahoo leagues and are no longer must-have assets, recommended adds are available in over 50 percent of Yahoo leagues, the watch list contains in-depth notes on players…	Welcome to the Week 13 edition of Waiver Wired for the 2019 season. With the fantasy playoffs right around the corner, Ill direct your attention to a handful of viable win-and-in streaming options all the while prepping the end of your bench for a successful … [+15778 chars]
715	new_england_patriots	 Jakobi Meyers	Weekend Sports in Brief	NFL SANTA CLARA, Calif. (AP) — Jimmy Garoppolo threw two long touchdown passes and San Francisco harassed Aaron Rodgers all game, leading the 49ers to a 37-8 victory over the Green Bay Packers. Garoppolo connected on a 42-yard touchdown strike to Deebo Samuel…	"NFL
SANTA CLARA, Calif. (AP) Jimmy Garoppolo threw two long touchdown passes and San Francisco harassed Aaron Rodgers all game, leading the 49ers to a 37-8 victory over the Green Bay Packers.
Garoppolo connected on a 42-yard touchdown strike to Deebo Samuel… [+8319 chars]"
716	new_england_patriots	 Jakobi Meyers	Week 13 Fantasy Football Forecast	Hayden Winks previews all fantasy-relevant players in his Week 13 Fantasy Forecast. (AP)	"Note: The graphs are coming in 1-2 hours. The holiday and traveling back to California from the Rotoworld Live Show on Monday have put me behind a few hours. I apologize for minor inconvenience. Welcome to the Fantasy Football Forecast
! My goal with this we… [+47151 chars]"
717	new_england_patriots	 Jakobi Meyers	Tipping Points: Week 12	Tipping Points: Week 12 Scott Spratt 25 Nov 2019, 05:21pm The final bye week of the 2019 season took away four of the NFL's most exciting offenses, but that was not enough to rob Sunday of overall excitement. It wasn't all the marquee teams, especially with t…	The final bye week of the 2019 season took away four of the NFL's most exciting offenses, but that was not enough to rob Sunday of overall excitement. It wasn't all the marquee teams, especially with the 49ers' drubbing of the Packers on Sunday night. But fiv… [+40557 chars]
718	new_england_patriots	 Jakobi Meyers	Audibles at the Line: Week 12	Audibles at the Line: Week 12 Andrew Potter 24 Nov 2019, 07:28pm compiled by Andrew Potter Each Sunday, the FO staff sends around emails about the games that each of us are watching. We share information about the games that the rest of the group might not be…	"compiled by Andrew Potter
Each Sunday, the FO staff sends around emails about the games that each of us are watching. We share information about the games that the rest of the group might not be watching, ask questions, and keep everyone else informed about … [+48044 chars]"
719	new_england_patriots	 Jakobi Meyers	Pats down Cowboys, set NFL record with 17th 10-win season	The New England defense came up big again on Sunday, holding the potent Dallas Cowboys offense without a touchdown for the first time this NFL season in a rain-swept 13-9 triumph.Wil Lutz's last-gasp field goal lifted the Saints to a 34-31 victory ove	"The New England defense came up big again on Sunday, holding the potent Dallas Cowboys offense without a touchdown for the first time this NFL season in a rain-swept 13-9 triumph.
Tom Brady and the Patriots notched their 18th straight regular-season victory … [+3917 chars]"
720	new_england_patriots	 Jakobi Meyers	Phillip Dorsett Reportedly Out Versus Cowboys	The Patriots will be without Phillip Dorsett on Sunday.	"BOSTON (CBS) The Patriots will be without Phillip Dorsett on Sunday.
The Patriots wide receiver is officially listed as questionable with a concussion.
Mike Giardi of the NFL Network reported on Sunday that Dorsett will not play, leaving New England shortha… [+497 chars]"
721	new_england_patriots	 Jakobi Meyers	Tripped Up: Cowboys Unable To Weather Patriots Storm, Fall 13-9	The Patriots held the Cowboys' top-ranked offense without a TD for the first time this season, Tom Brady threw a touchdown pass and New England beat Dallas 13-9 on Sunday.	"FOXBOROUGH, Mass. (CBSDFW.COM/AP) The Patriots held the Cowboys top-ranked offense without a TD for the first time this season, Tom Brady threw a touchdown pass and New England beat Dallas 13-9 on Sunday.
It was New Englands 18th straight regular-season vict… [+2762 chars]"
722	new_england_patriots	 Joe Thuney	Patriots’ Isaiah Wynn officially one of the gang on the offensive line	In his return from IR, the left tackle was a key in holding off Cowboys star Robert Quinn and helping the running game.	"FOXBOROUGH Isaiah Wynn isnt new to the league anymore, and his comrades on the offensive line and locker-room neighbors took the opportunity to remind him of it Sunday night.
No longer a rookie! one called as the left tackle answered questions after the Patr… [+2128 chars]"
723	new_england_patriots	 Joe Thuney	Bill Belichick pays Marcus Cannon rare praise for playing sick	Bill Belichick did something he rarely does on Sunday night: He extended his postgame press conference longer than it had to be.	"FOXBORO -- Bill Belichick did something he rarely does on Sunday night: He extended his postgame press conference longer than it had to be.
The reason? He couldn't let the moment pass without explaining just how impressed he was by his sick right tackle. So … [+3526 chars]"
724	new_england_patriots	 Joe Thuney	Pack pros: NFL Week 12	Here is a complete rundown of how former NC State football players did during week 12 of the NFL season.	"Here is a complete rundown of how former NC State football players did during week 12 of the NFL season:
C Garrett Bradbury (Played at NC State from 2015-18), Minnesota Vikings: The 8-3 Vikings had a bye ... Bradbury has started and played every snap this se… [+8749 chars]"
725	new_england_patriots	 Joe Thuney	Is the Patriots offensive line about to hit its stride?	The Pats rushed for more than 100 yards for the first time in six weeks and have been a top pass-protecting team.	"FOXBORO On the Patriots’ longest run in six weeks, most of Sony Michel’s blockers abandoned him. 
It was perfect. 
Both guards pulled left to start the Pats’ second drive last weekend against Dallas, as did tight end Matt LaCosse. All three of them slammed … [+4115 chars]"
726	new_england_patriots	 Joe Thuney	Patriots Mailbag: Texans matchup offers real opportunity for offense to pop	Can the Patriots offense get on track in Houston? Could the Cowboys go after Tom Brady this offseason? Those are some of the questions Phil Perry is answering in this week's Patriots Mailbag.	The Friday Bag is back, friends. Every week I'll be answering your questions be they Patriots-related, NFL-related or otherwise. This week, the focus for many of you was - no surprise - the overall effectiveness of the Patriots offense. We'll start with what … [+8029 chars]
727	new_england_patriots	 Joe Thuney	Patriots Report Card: Tom Brady, offense make strides as defense dominates again	The Pats' run game showed signs of life, while Stephon Gilmore played the best game of any Patriot this season.	"In a season full of throwback Patriots games, Sunday’s win over the Cowboys felt as close to an early 2000s triumph as any. 
The defense closing out an offensive-minded opponent under poor weather conditions. 
Tom Brady carrying the so-so skill-position tal… [+10386 chars]"
728	new_england_patriots	 Joe Thuney	How Isaiah Wynn proved he can help unlock Patriots' potential	Perry's Patriots Report Card: Wynn & line earn a B- If Wynn can help provide Brady with a little more time, there's no question the Patriots offense will start to approach that ceiling Brady is so desperate to reach on a more regular basis. Consider these num…	"FOXBORO - Tom Brady's frustration level with the Patriots offense over the course of the season has been understandable. He knows they're capable of doing more than getting into the teens on the scoreboard, as they've done each of the last two weeks.
""I'd li… [+7552 chars]"
729	new_england_patriots	 Joe Thuney	Barnwell's All-Underrated team: 24 NFL players I like more than most	Ryan Tannehill is playing the best football of his career. Demario Davis rarely leaves the field. Don't undervalue this team.	Even by 2019 standards, Sunday in the NFL was strange. The Jets outscored the Cowboys and Patriots -- combined -- with 12 points to spare. The best quarterback performances of the day belonged to the Browns and Titans. The Saints won after overcoming a pass i… [+32412 chars]
730	new_england_patriots	 Benjamin Watson	Another win, but quests for answers on offense remain for Patriots	On a rain-soaked, windy day, Patriots QB Tom Brady has his third-lowest completion percentage of his career.	"FOXBOROUGH, Mass. -- One week after quarterback Tom Brady expressed frustration with the New England Patriots' offense, the short-handed attack sputtered through another game -- a 13-9 win against the visiting Dallas Cowboys.
The optimistic outlook? Playing … [+2977 chars]"
731	new_england_patriots	 Benjamin Watson	Patriots vs. Cowboys inactives: Mohamed Sanu among several Pats WRs out	New England Patriots quarterback Tom Brady is active for Sunday's Week 12 game against the Dallas Cowboys despite being on the Friday injury report with an elbow issue, but his receiving corps won't be at full strength. Veteran wideout Phillip Dorsett is out …	"New England Patriots quarterback Tom Brady is active for Sunday's Week 12 game against the Dallas Cowboys despite being on the Friday injury report with an elbow issue, but his receiving corps won't be at full strength.
Veteran wideout Phillip Dorsett is out… [+1616 chars]"
732	new_england_patriots	 Benjamin Watson	Another win, but quests for answers on offense remain for Patriots	On a rain-soaked, windy day, Patriots QB Tom Brady has his third-lowest completion percentage of his career.	"FOXBOROUGH, Mass. -- One week after quarterback Tom Brady expressed frustration with the New England Patriots' offense, the short-handed attack sputtered through another game -- a 13-9 win against the visiting Dallas Cowboys.
The optimistic outlook? Playing … [+2978 chars]"
733	new_england_patriots	 Rex Burkhead	Mohamed Sanu, Phillip Dorsett both inactive for Sunday’s Patriots-Cowboys game	The absence of the two receivers leaves Tom Brady and Co. with two rookies, Julian Edelman, and a special teams ace at receiver.	"Receivers Mohamed Sanu and Phillip Dorsett were both listed among the inactives for the Patriots game Sunday vs. the Dallas Cowboys at Gillette Stadium.
Sanu (ankle) and Dorsett (concussion) were both listed as questionable on the final injury report of the … [+474 chars]"
734	new_england_patriots	 Rex Burkhead	Some pain, all gain: Julian Edelman delivers for Patriots in win over Cowboys	Julian Edelman battled through a shoulder injury to help carry the Patriots offense in their 13-9 victory over the Cowboys on Sunday.	"FOXBORO The ""putting on the shirt"" portion of Julian Edelman's postgame routine looked anything but routine.
His left arm, it wasn't moving so good.
That's thanks to the shoulder injury he sustained at some point during this season when he's carried the bul… [+4331 chars]"
735	new_england_patriots	 Rex Burkhead	Week 12 NFL picks against the spread recap with Jason McIntyre | WHAT DID YOU LEARN?	It was a weekend for underdogs ... and you know that's what I love to see! Find out what else I learned from NFL Week 12	"If you asked yourself before Week 12, How are the Lions favored over anyone by 3.5 on the road with Jeff Driskell at quarterback? Then you had a good Sunday. The Redskins won outright.
If you asked yourself before Week 12, How are the Raiders favored by thre… [+5417 chars]"
736	new_england_patriots	 Rex Burkhead	Patriots assistant coach Ivan Fears not worried about struggling running game	Their average of 91 rushing yards per game ranks 24th in the league, while their average of 3.3 yards per carry ranks 30th.	"FOXBOROUGH As long as the Patriots are winning, running backs coach Ivan Fears isnt frustrated by the teams struggling run game.
Say, we were 3-6 right now, Fears said Friday at Gillette Stadium. Rushing for 2,000 yards at this point? It wouldnt be worth [ex… [+3252 chars]"
737	new_england_patriots	 Rex Burkhead	A dubious distinction for Nelly and more in Roob's Random Eagles Points!	Jordan Howard vs. Jay Ajayi, a dubious distinction for Nelly and anapproaching milestone for Zach Ertz. We've got it all in this week's Roob's Random Eagles Points!	"Jordan Howard vs. Jay Ajayi. A dubious distinction for Nelly. A remarkable approaching milestone for Zach Ertz.
We've got a little bit of everything in this week's edition of Roob's 10 Random Eagles Points!
1. Maybe the biggest decision the Eagles will have… [+5560 chars]"
738	new_england_patriots	 Rex Burkhead	Fantasy Football Rankings Week 13: Running back	Rashaad Penny and Benny Snell Jr. are shaking up our Week 13 fantasy RB rankings, and there are plenty of big-name backs ready to put up Thanksgiving fantasy points.	"Fantasy Football Rankings Week 13: Running back
Finally, bye weeks are over and fantasy football owners can (hopefully) start two legitimate options in their Week 13 running back lineup spots. It's the last week in most leagues to cement your spot in the fan… [+3093 chars]"
